0.000000,0.000000
0.058889,0.998265
0.117778,1.996529
0.176666,2.994794
0.235555,3.993058
0.294444,4.991323
0.353333,5.989587
0.412222,6.987852
0.471110,7.986116
0.529999,8.984381
0.588888,9.982645
0.647777,10.980910
0.706666,11.979174
0.765554,12.977439
0.824443,13.975704
0.883332,14.973968
0.942221,15.972233
1.001109,16.970497
1.059998,17.968762
1.118887,18.967026
1.177776,19.965291
1.236665,20.963555
1.295553,21.961820
1.354442,22.960084
1.413331,23.958349
1.472220,24.956614
1.531109,25.954878
1.589997,26.953143
1.648886,27.951407
1.707775,28.949672
1.766664,29.947936
1.825553,30.946201
1.884441,31.944465
1.943330,32.942730
2.002219,33.940994
2.061108,34.939259
2.119997,35.937523
2.178885,36.935788
2.237774,37.934053
2.296663,38.932317
2.355552,39.930582
2.414441,40.928846
2.473329,41.927111
2.532218,42.925375
2.591107,43.923640
2.649996,44.921904
2.708884,45.920169
2.767773,46.918433
2.826662,47.916698
2.885551,48.914963
2.944440,49.913227
2.944440,49.913227
2.976995,50.322189
3.026297,50.729469
3.092262,51.134384
3.174781,51.536255
3.273713,51.934402
3.388893,52.328156
3.520126,52.716854
3.667192,53.099842
3.829844,53.476475
4.007807,53.846119
4.200782,54.208153
4.408443,54.561970
4.630443,54.906967
4.866406,55.242573
5.115935,55.568214
5.378613,55.883347
5.653995,56.187443
5.941617,56.479984
6.240997,56.760483
6.551630,57.028469
6.872993,57.283485
7.204547,57.525108
7.545731,57.752926
7.895973,57.966557
8.254683,58.165646
8.621256,58.349854
8.995077,58.518867
9.375515,58.672409
9.761931,58.810215
10.153675,58.932056
10.550087,59.037727
10.950499,59.127052
11.354237,59.199875
11.760623,59.256077
12.168972,59.295563
12.578597,59.318268
12.988809,59.324150
13.398917,59.313202
13.808230,59.285446
14.216062,59.240921
14.621722,59.179703
15.024531,59.101902
15.423810,59.007645
15.818887,58.897087
16.209097,58.770420
16.593782,58.627853
16.972296,58.469627
17.344002,58.296009
17.708273,58.107292
18.569347,57.638548
19.430420,57.169804
20.291494,56.701060
21.152568,56.232316
22.013641,55.763572
22.874715,55.294828
23.735789,54.826084
24.596863,54.357340
25.457936,53.888596
26.319010,53.419852
27.180084,52.951108
28.041157,52.482364
28.902231,52.013620
29.763305,51.544876
30.624378,51.076132
31.485452,50.607388
32.346526,50.138644
33.207600,49.669900
34.068673,49.201156
34.929747,48.732412
35.790821,48.263668
36.651894,47.794924
37.512968,47.326180
38.374042,46.857436
39.235115,46.388692
40.096189,45.919948
40.957263,45.451204
41.818337,44.982460
42.679410,44.513716
43.540484,44.044972
44.401558,43.576228
45.262631,43.107484
46.123705,42.638740
46.984779,42.169996
47.845852,41.701252
48.706926,41.232508
49.568000,40.763764
50.429074,40.295020
51.290147,39.826276
52.151221,39.357532
53.012295,38.888788
53.873368,38.420043
54.734442,37.951299
55.595516,37.482555
56.456589,37.013811
57.317663,36.545067
58.178737,36.076323
59.039811,35.607579
59.900884,35.138835
60.761958,34.670091
61.623032,34.201347
61.623032,34.201347
61.990208,34.011200
62.364929,33.836395
62.746555,33.677231
63.134438,33.533981
63.527912,33.406883
63.926300,33.296165
