0.000000,0.000000
0.589169,-0.808010
1.178338,-1.616020
1.767507,-2.424030
2.356676,-3.232039
2.945845,-4.040049
3.535014,-4.848059
4.124183,-5.656069
4.713352,-6.464079
5.302521,-7.272089
5.891690,-8.080099
6.480859,-8.888109
7.070028,-9.696118
7.659197,-10.504128
8.248366,-11.312138
8.837535,-12.120148
9.426703,-12.928158
10.015872,-13.736168
10.605041,-14.544178
11.194210,-15.352188
11.783379,-16.160197
12.372548,-16.968207
12.961717,-17.776217
13.550886,-18.584227
14.140055,-19.392237
14.729224,-20.200247
15.318393,-21.008257
15.907562,-21.816267
16.496731,-22.624276
17.085900,-23.432286
17.675069,-24.240296
18.264238,-25.048306
18.853407,-25.856316
19.442576,-26.664326
20.031745,-27.472336
20.620914,-28.280346
21.210083,-29.088355
21.799252,-29.896365
22.388421,-30.704375
22.977590,-31.512385
23.566759,-32.320395
24.155928,-33.128405
24.745097,-33.936415
25.334266,-34.744425
25.923435,-35.552434
26.512604,-36.360444
27.101773,-37.168454
27.690942,-37.976464
28.280110,-38.784474
28.869279,-39.592484
29.458448,-40.400494
29.458448,-40.400494
29.794886,-40.892006
30.101463,-41.402676
30.377094,-41.930695
30.620800,-42.474182
30.831715,-43.031219
31.009092,-43.599823
31.152302,-44.177982
31.260838,-44.763641
31.334311,-45.354721
31.372463,-45.949127
31.375160,-46.544750
31.342388,-47.139477
31.274269,-47.731197
31.171041,-48.317814
31.033072,-48.897243
30.860847,-49.467430
30.654985,-50.026356
30.416210,-50.572029
30.145370,-51.102520
29.843430,-51.615944
29.511454,-52.110481
29.150625,-52.584377
28.762222,-53.035950
28.347626,-53.463600
27.908300,-53.865803
27.445810,-54.241138
26.961794,-54.588276
26.457970,-54.905979
25.936123,-55.193123
25.398108,-55.448685
24.845831,-55.671768
24.281252,-55.861568
23.706375,-56.017426
23.123238,-56.138775
22.533911,-56.225193
21.940485,-56.276371
21.345064,-56.292130
20.749760,-56.272408
20.156687,-56.217278
19.567949,-56.126942
18.985634,-56.001709
18.411806,-55.842033
17.848503,-55.648476
17.297724,-55.421722
16.761421,-55.162582
16.241497,-54.871971
15.739799,-54.550922
15.258105,-54.200569
14.798123,-53.822166
14.059890,-53.177046
13.321656,-52.531926
12.583423,-51.886806
11.845189,-51.241686
11.106956,-50.596565
10.368722,-49.951445
9.630489,-49.306325
8.892255,-48.661205
8.154021,-48.016085
7.415788,-47.370964
6.677554,-46.725844
5.939321,-46.080724
5.201087,-45.435604
4.462854,-44.790484
3.724620,-44.145363
2.986387,-43.500243
2.248153,-42.855123
1.509920,-42.210003
0.771686,-41.564882
0.033452,-40.919762
-0.704781,-40.274642
-1.443015,-39.629522
-2.181248,-38.984402
-2.919482,-38.339281
-3.657715,-37.694161
-4.395949,-37.049041
-5.134182,-36.403921
-5.872416,-35.758801
-6.610650,-35.113680
-7.348883,-34.468560
-8.087117,-33.823440
-8.825350,-33.178320
-9.563584,-32.533200
-10.301817,-31.888079
-11.040051,-31.242959
-11.778284,-30.597839
-12.516518,-29.952719
-13.254751,-29.307598
-13.992985,-28.662478
-14.731219,-28.017358
-15.469452,-27.372238
-16.207686,-26.727118
-16.945919,-26.081997
-17.684153,-25.436877
-18.422386,-24.791757
-19.160620,-24.146637
-19.898853,-23.501517
-20.637087,-22.856396
-21.375320,-22.211276
-22.113554,-21.566156
-22.851788,-20.921036
-22.851788,-20.921036
-22.991108,-20.796974
-23.128094,-20.670338
-23.262691,-20.541164
-23.394855,-20.409506
-23.524540,-20.275404
-23.651703,-20.138905
-23.776295,-20.000059
-23.898277,-19.858912
-24.017605,-19.715515
-24.134235,-19.569916
-24.248131,-19.422167
-24.359249,-19.272320
-24.467554,-19.120424
-24.573006,-18.966536
-24.675568,-18.810707
-24.775208,-18.652992
-24.871885,-18.493446
-24.965572,-18.332123
-25.056232,-18.169083
-25.143833,-18.004377
-25.228350,-17.838068
-25.309748,-17.670210
-25.388000,-17.500864
-25.463079,-17.330086
-25.534962,-17.157938
-25.603619,-16.984480
-25.669027,-16.809771
-25.731167,-16.633871
-25.790012,-16.456842
-25.845547,-16.278748
-25.897751,-16.099648
-25.946602,-15.919606
-25.992088,-15.738684
-26.034189,-15.556944
-26.072893,-15.374451
-26.108189,-15.191267
-26.140057,-15.007458
-26.168493,-14.823085
-26.193485,-14.638214
-26.215023,-14.452909
-26.233101,-14.267235
-26.247713,-14.081256
-26.258852,-13.895036
-26.266518,-13.708641
-26.270702,-13.522136
-26.271408,-13.335585
-26.268631,-13.149053
-26.262379,-12.962605
-26.252647,-12.776307
-26.191173,-11.778198
-26.129698,-10.780090
-26.068224,-9.781981
-26.006749,-8.783873
-25.945274,-7.785764
-25.883800,-6.787655
-25.822325,-5.789547
-25.760851,-4.791438
