0.000000,0.000000
-0.954857,0.297065
-1.909715,0.594129
-2.864572,0.891194
-3.819430,1.188258
-4.774287,1.485323
-5.729144,1.782387
-6.684002,2.079452
-7.638859,2.376516
-8.593717,2.673581
-9.548574,2.970645
-10.503431,3.267710
-11.458289,3.564774
-12.413146,3.861839
-13.368004,4.158903
-14.322861,4.455968
-15.277719,4.753032
-16.232576,5.050097
-17.187433,5.347161
-18.142291,5.644226
-19.097148,5.941290
-20.052006,6.238355
-21.006863,6.535419
-21.961720,6.832484
-22.916578,7.129548
-23.871435,7.426613
-24.826293,7.723677
-25.781150,8.020742
-26.736007,8.317806
-27.690865,8.614871
-28.645722,8.911935
-29.600580,9.209000
-30.555437,9.506064
-31.510294,9.803129
-32.465152,10.100193
-33.420009,10.397258
-34.374867,10.694323
-35.329724,10.991387
-36.284581,11.288452
-37.239439,11.585516
-38.194296,11.882581
-39.149154,12.179645
-40.104011,12.476710
-41.058868,12.773774
-42.013726,13.070839
-42.968583,13.367903
-43.923441,13.664968
-44.878298,13.962032
-45.833156,14.259097
-46.788013,14.556161
-47.742870,14.853226
-47.742870,14.853226
-47.920227,14.906606
-48.098545,14.956694
-48.277756,15.003469
-48.457802,15.046918
-48.638626,15.087025
-48.820160,15.123775
-49.002342,15.157158
-49.185112,15.187160
-49.368408,15.213772
-49.552162,15.236985
-49.736317,15.256790
-49.920807,15.273182
-50.105568,15.286154
-50.290539,15.295702
-50.475655,15.301822
-50.660851,15.304512
-50.846066,15.303773
-51.031235,15.299603
-51.216293,15.292004
-51.401180,15.280979
-51.585835,15.266532
-51.770187,15.248667
-51.954178,15.227391
-52.137741,15.202711
-52.320816,15.174635
-52.503342,15.143174
-52.685253,15.108336
-52.866486,15.070137
-53.046982,15.028587
-53.226677,14.983702
-53.405510,14.935495
-53.583420,14.883986
-53.760345,14.829189
-53.936226,14.771127
-54.111000,14.709815
-54.284607,14.645278
-54.456993,14.577536
-54.628090,14.506613
-54.797848,14.432534
-54.966202,14.355323
-55.133099,14.275007
-55.298481,14.191614
-55.462288,14.105172
-55.624466,14.015712
-55.784958,13.923263
-55.943714,13.827857
-56.100674,13.729527
-56.255783,13.628307
-56.408997,13.524233
-57.214838,12.965853
-58.020679,12.407472
-58.826521,11.849092
-59.632362,11.290712
-60.438203,10.732331
-61.244045,10.173951
-62.049886,9.615571
-62.855727,9.057191
-63.661569,8.498810
-64.467410,7.940430
-65.273251,7.382050
-66.079093,6.823670
-66.884934,6.265289
-67.690775,5.706909
-68.496617,5.148529
-69.302458,4.590148
-70.108299,4.031768
-70.914141,3.473388
-71.719982,2.915008
-72.525823,2.356627
-73.331665,1.798247
-74.137506,1.239867
-74.943347,0.681487
-75.749189,0.123106
-76.555030,-0.435274
-77.360871,-0.993654
-78.166713,-1.552035
-78.972554,-2.110415
-79.778395,-2.668795
-80.584237,-3.227175
-81.390078,-3.785556
-82.195919,-4.343936
-83.001761,-4.902316
-83.807602,-5.460697
-84.613443,-6.019077
-85.419285,-6.577457
-86.225126,-7.135837
-87.030967,-7.694218
-87.836809,-8.252598
-88.642650,-8.810978
-89.448491,-9.369358
-90.254333,-9.927739
-91.060174,-10.486119
-91.866015,-11.044499
-92.671857,-11.602880
-93.477698,-12.161260
-94.283539,-12.719640
-95.089381,-13.278020
-95.895222,-13.836401
-96.701063,-14.394781
-97.506905,-14.953161
-97.506905,-14.953161
-98.004379,-15.276455
-98.520149,-15.569678
-99.052399,-15.831799
-99.599251,-16.061893
-100.158791,-16.259153
-100.729050,-16.422882
-101.308006,-16.552507
-101.893639,-16.647568
-102.483871,-16.707733
-103.076637,-16.732788
-103.669838,-16.722649
-104.261406,-16.677345
-104.849236,-16.597042
-105.431274,-16.482018
-106.005463,-16.332682
-106.569786,-16.149555
-107.122261,-15.933286
-107.660934,-15.684633
-108.183914,-15.404473
-108.689354,-15.093792
-109.175484,-14.753683
-109.640594,-14.385344
-110.083038,-13.990070
-110.501259,-13.569254
-110.893791,-13.124377
-111.259247,-12.657003
-111.596344,-12.168781
-111.903900,-11.661427
-112.180817,-11.136725
-112.426140,-10.596526
-112.638992,-10.042728
-112.818626,-9.477283
-112.964409,-8.902181
-113.075836,-8.319445
-113.152504,-7.731126
-113.194153,-7.139296
-113.200623,-6.546038
-113.171906,-5.953440
-113.108093,-5.363588
-113.009415,-4.778559
-112.876221,-4.200411
-112.708969,-3.631180
-112.508255,-3.072869
-112.274780,-2.527444
-112.009377,-1.996824
-111.712975,-1.482878
-111.386612,-0.987413
-111.031441,-0.512176
-110.648712,-0.058837
-109.994326,0.671195
-109.339939,1.401227
-108.685552,2.131260
-108.031166,2.861292
-107.376779,3.591324
-106.722392,4.321356
-106.068006,5.051389
-105.413619,5.781421
-104.759232,6.511453
-104.104846,7.241485
-103.450459,7.971517
-102.796073,8.701550
-102.141686,9.431582
-101.487299,10.161614
-100.832913,10.891646
-100.178526,11.621678
-99.524139,12.351711
-98.869753,13.081743
-98.215366,13.811775
-97.560980,14.541807
-96.906593,15.271839
-96.252206,16.001872
-95.597820,16.731904
-94.943433,17.461936
-94.289046,18.191968
-93.634660,18.922001
-92.980273,19.652033
-92.325886,20.382065
-91.671500,21.112097
-91.017113,21.842129
-90.362727,22.572162
-89.708340,23.302194
-89.053953,24.032226
-88.399567,24.762258
-87.745180,25.492290
-87.090793,26.222323
-86.436407,26.952355
-85.782020,27.682387
-85.127633,28.412419
-84.473247,29.142451
-83.818860,29.872484
-83.164474,30.602516
-82.510087,31.332548
-81.855700,32.062580
-81.201314,32.792613
-80.546927,33.522645
-79.892540,34.252677
-79.238154,34.982709
-78.583767,35.712741
-77.929381,36.442774
-77.274994,37.172806
-77.274994,37.172806
-76.901253,37.614845
-76.553726,38.077770
-76.233559,38.560028
-75.941833,39.060005
-75.679527,39.576019
-75.447517,40.106350
-75.246582,40.649216
-75.077393,41.202797
-74.940521,41.765244
-74.836426,42.334667
-74.765450,42.909157
-74.727829,43.486794
-74.723701,44.065636
-74.753067,44.643749
-74.815842,45.219196
-74.911797,45.790047
-75.040634,46.354385
-75.201897,46.910328
-75.395065,47.456005
-75.619484,47.989594
-75.874397,48.509300
-76.158958,49.013390
-76.472206,49.500168
-76.813095,49.968006
-77.180489,50.415333
-77.573143,50.840656
-77.989754,51.242546
-78.428917,51.619656
-78.889168,51.970726
-79.368958,52.294571
-79.866684,52.590118
-80.380676,52.856369
-80.909210,53.092430
-81.450523,53.297516
-82.002792,53.470940
-82.564178,53.612114
-83.132782,53.720570
-83.706711,53.795944
-84.284042,53.837982
-84.862839,53.846550
-85.441162,53.821609
-86.017075,53.763245
-86.588638,53.671658
-87.153954,53.547153
-87.711113,53.390144
-88.258255,53.201164
-88.793541,52.980843
-89.315186,52.729912
-89.821442,52.449223
-90.681609,51.939211
-91.541776,51.429199
-92.401943,50.919187
-93.262111,50.409175
-94.122278,49.899163
-94.982445,49.389151
-95.842612,48.879139
-96.702780,48.369127
-97.562947,47.859115
-98.423114,47.349104
-99.283281,46.839092
-100.143448,46.329080
-101.003616,45.819068
-101.863783,45.309056
-102.723950,44.799044
-103.584117,44.289032
-104.444285,43.779020
-105.304452,43.269008
-106.164619,42.758996
-107.024786,42.248985
-107.884954,41.738973
-108.745121,41.228961
-109.605288,40.718949
-110.465455,40.208937
-111.325623,39.698925
-112.185790,39.188913
-113.045957,38.678901
-113.906124,38.168889
-114.766292,37.658877
-115.626459,37.148866
-116.486626,36.638854
-117.346793,36.128842
-118.206960,35.618830
-119.067128,35.108818
-119.927295,34.598806
-120.787462,34.088794
-121.647629,33.578782
-122.507797,33.068770
-123.367964,32.558758
-124.228131,32.048746
-125.088298,31.538735
-125.948466,31.028723
-126.808633,30.518711
-127.668800,30.008699
-128.528967,29.498687
-129.389135,28.988675
-130.249302,28.478663
-131.109469,27.968651
-131.969636,27.458639
-132.829803,26.948627
-132.829803,26.948627
-133.307037,26.647144
-133.766495,26.319214
-134.206711,25.965881
-134.626297,25.588270
-135.023911,25.187588
-135.398285,24.765106
-135.748215,24.322174
-136.072586,23.860203
-136.370392,23.380661
-136.640656,22.885084
-136.882523,22.375046
-137.095230,21.852171
-137.278091,21.318127
-137.430527,20.774616
-137.552063,20.223370
-137.642288,19.666145
-137.700928,19.104717
-137.727798,18.540873
-137.722809,17.976412
-137.685989,17.413132
-137.617432,16.852827
-137.517365,16.297283
-137.386124,15.748270
-137.224106,15.207538
-137.031830,14.676809
-136.809921,14.157774
-136.559082,13.652088
-136.280106,13.161363
-135.973877,12.687160
-135.641388,12.230991
-135.283676,11.794312
-134.901901,11.378510
-134.497284,10.984914
-134.071091,10.614777
-133.624695,10.269277
-133.159515,9.949514
-132.677032,9.656511
-132.178772,9.391199
-131.666351,9.154424
-131.141388,8.946939
-130.605545,8.769407
-130.060547,8.622394
-129.508118,8.506366
-128.950012,8.421695
-128.388031,8.368649
-127.823952,8.347399
